time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,0.328547175651565,1.0898278147402258,21.083506277374173,0.12817465527867444,6.242587354483721,0.0,0.481531103831445,1.3357734433204338,5.623480540285987,0.13018001811569654,-0.04048845326570584,0.0,449.1532020888063,450.0131112302237,446.7292603833724,450.28463659018263
3.0600000000000023,0.35819915947216313,1.172360696288727,21.421682016220117,0.1360623433266932,6.240543581176684,0.0,0.5070614399570651,1.416000416975316,5.648733340808416,0.13390599818769552,-0.023592996289915076,0.0,445.6457810596905,447.0243992910849,445.75905428334187,446.07927969713427
3.1200000000000023,0.3892119158297013,1.2591952865133662,21.756609742067177,0.14449397261997277,6.239325276086364,0.0,0.5268098400988517,1.4791157567181017,5.516024309640142,0.15124944291024198,-0.014429582983731258,0.0,392.23773749585047,393.087968679238,393.5469821126705,395.1702371419184
3.1800000000000024,0.4216603297477919,1.3507142431008303,22.088869233370524,0.15324348582253222,6.239128924681285,0.0,0.5548317725791458,1.5722967147154838,5.5588544472098365,0.13185898409383212,0.012843725266994378,0.0,449.7081165160065,451.9123232606222,452.7427281564927,451.1989007655464
3.2400000000000024,0.45586211042403124,1.4482449269505144,22.425346770844335,0.1615573048223009,6.240318202213626,0.0,0.585093510288126,1.679447552959138,5.656341132209126,0.1493966776855068,0.031021862816849797,0.0,467.1883535521355,468.6037624539302,469.7203708629288,471.0951032109737
3.3000000000000025,0.4918112511874978,1.5522288999215694,22.76674257329642,0.17111531054387097,6.242119909128821,0.0,0.6130062115304418,1.7875009486074003,5.72291588984679,0.17402911686134723,0.027964049447391084,0.0,461.36590249950007,461.1246162314053,460.1855476613658,462.15417189421197
3.3600000000000025,0.5293873096022637,1.662837720122058,23.11182146332205,0.1818669033077489,6.243710132330065,0.0,0.6393476092431597,1.9003866259959674,5.779111736730203,0.1879034165370849,0.023410709085330137,0.0,459.9099359192221,459.54920504125613,458.2836186013559,459.41499774732006
3.4200000000000026,0.5685731823320833,1.780711693225038,23.461758792293526,0.1933826206800191,6.245243087304694,0.0,0.6666604820162689,2.029772038002872,5.884534915657164,0.1989502398347613,0.029515263434608682,0.0,474.51762682020814,474.9861756522472,476.0212499858991,476.89902753396234
3.4800000000000026,0.6091813059473553,1.9056519157912954,23.813248895284048,0.20525529585940383,6.246511815273198,0.0,0.6868106767680933,2.135856125376416,5.831731332991534,0.1956459803716737,-0.006255445940753406,0.0,428.3719091680216,425.3185882730225,428.1283192718089,427.88696386089373
3.5400000000000027,0.6511051542003076,2.03783054310297,24.164785917811397,0.2181313618771359,6.2465503048355515,0.0,0.710642494689323,2.2711629744964523,5.88542911849361,0.23771394337182727,0.011738137787111818,0.0,461.34886258634447,462.7676944796281,460.2786812971542,463.63813902663776
